TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country
C543445,2/8/2019,22231,Jigsaw Tree With Birdhouse,11.74,-12,12662.0,Germany
C543469,2/8/2019,21452,Toadstool Money Box,12.86,-2,12709.0,Germany
C543469,2/8/2019,21658,Glass Beurre Dish,13.72,-2,12709.0,Germany
C543469,2/8/2019,22627,Mint Kitchen Scales,18.09,-1,12709.0,Germany
C543469,2/8/2019,85232B,Set Of 3 Babushka Stacking Tins,14.61,-1,12709.0,Germany
C543469,2/8/2019,21896,Potting Shed Twine,12.15,-1,12709.0,Germany
C543347,2/7/2019,22423,Regency Cakestand 3 Tier,23.32,-2,12472.0,Germany
C543347,2/7/2019,85049G,Chocolate Box Ribbons,11.53,-2,12472.0,Germany
C543347,2/7/2019,85049E,Scandinavian Reds Ribbons,11.53,-3,12472.0,Germany
C543347,2/7/2019,22629,Spaceboy Lunch Box,12.25,-1,12472.0,Germany
C543347,2/7/2019,22467,Gumball Coat Rack,12.86,-6,12472.0,Germany
C543347,2/7/2019,22328,Round Snack Boxes Set Of 4 Fruits,13.27,-2,12472.0,Germany
C543347,2/7/2019,22326,Round Snack Boxes Set Of4 Woodland,13.27,-3,12472.0,Germany
C543347,2/7/2019,22245,Hook 1 Hanger Magic Garden,11.12,-3,12472.0,Germany
C543347,2/7/2019,22242,5 Hook Hanger Magic Toadstool,11.94,-5,12472.0,Germany
C543347,2/7/2019,22077,6 Ribbons Rustic Charm,11.94,-5,12472.0,Germany
C543347,2/7/2019,21673,White Spot Blue Ceramic Drawer Knob,11.53,-2,12472.0,Germany
C543347,2/7/2019,21672,White Spot Red Ceramic Drawer Knob,11.53,-2,12472.0,Germany
C543347,2/7/2019,21668,Red Stripe Ceramic Drawer Knob,11.53,-1,12472.0,Germany
C543347,2/7/2019,21244,Blue Polkadot Plate,11.98,-2,12472.0,Germany
C543347,2/7/2019,20676,Red Retrospot Bowl,11.53,-2,12472.0,Germany
C543175,2/4/2019,22171,3 Hook Photo Shelf Antique White,18.96,-2,12712.0,Germany
C543175,2/4/2019,22168,Organiser Wood Antique White,18.96,-2,12712.0,Germany
C543175,2/4/2019,22763,Key Cabinet Ma Campagne,20.45,-2,12712.0,Germany
C543050,2/3/2019,22242,5 Hook Hanger Magic Toadstool,11.94,-24,12625.0,Germany
C543050,2/3/2019,22962,Jam Jar With Pink Lid,11.12,-2,12625.0,Germany
C543050,2/3/2019,22637,Piggy Bank Retrospot,12.86,-2,12625.0,Germany
C543050,2/3/2019,22963,Jam Jar With Green Lid,11.12,-6,12625.0,Germany
C542924,2/2/2019,22423,Regency Cakestand 3 Tier,23.32,-2,12559.0,Germany
C542781,2/1/2019,21731,Red Toadstool Led Night Light,11.94,-12,12626.0,Germany
C542781,2/1/2019,22634,Childs Breakfast Set Spaceboy,18.96,-3,12626.0,Germany
C542798,2/1/2019,21531,Red Retrospot Sugar Jam Bowl,12.86,-1,12477.0,Germany
C542798,2/1/2019,21429,Red Gingham Rose Jewellery Box,11.94,-1,12477.0,Germany
C542537,1/28/2019,22654,Deluxe Sewing Kit,16.35,-1,12501.0,Germany
C542537,1/28/2019,22138,Baking Set 9 Piece Retrospot,15.32,-1,12501.0,Germany
C542537,1/28/2019,22892,Set Of Salt And Pepper Toadstools,11.53,-3,12501.0,Germany
C542537,1/28/2019,21041,Red Retrospot Oven Glove Double,13.27,-1,12501.0,Germany
C542537,1/28/2019,22352,Lunch Box With Cutlery Retrospot,12.86,-1,12501.0,Germany
C542537,1/28/2019,22195,Large Heart Measuring Spoons,11.94,-1,12501.0,Germany
C542537,1/28/2019,21121,Set/10 Red Polkadot Party Candles,11.53,-24,12501.0,Germany
C542537,1/28/2019,21918,Set 12 Kids Colour Chalk Sticks,10.68,-12,12501.0,Germany
C542537,1/28/2019,21917,Set 12 Kids White Chalk Sticks,10.68,-12,12501.0,Germany
C542537,1/28/2019,22558,Clothes Pegs Retrospot Pack 24,11.78,-2,12501.0,Germany
C542537,1/28/2019,21216,Set 3 Retrospot Tea/Coffee/Sugar,15.32,-3,12501.0,Germany
C542346,1/27/2019,22606,Wooden Skittles Garden Set,23.32,-1,12709.0,Germany
C542346,1/27/2019,22423,Regency Cakestand 3 Tier,21.47,-4,12709.0,Germany
C542346,1/27/2019,21896,Potting Shed Twine,12.15,-2,12709.0,Germany
C542346,1/27/2019,22591,Cardholder Gingham Christmas Tree,12.86,-1,12709.0,Germany
C542346,1/27/2019,22467,Gumball Coat Rack,12.4,-3,12709.0,Germany
C542346,1/27/2019,85232B,Set Of 3 Babushka Stacking Tins,14.61,-5,12709.0,Germany
C542346,1/27/2019,21658,Glass Beurre Dish,13.72,-1,12709.0,Germany
C542346,1/27/2019,22596,Christmas Star Wish List Chalkboard,10.99,-1,12709.0,Germany
C542101,1/25/2019,22423,Regency Cakestand 3 Tier,21.47,-2,12471.0,Germany
C542101,1/25/2019,22937,Baking Mould Chocolate Cupcakes,12.86,-7,12471.0,Germany
C542101,1/25/2019,22649,Strawberry Fairy Cake Teapot,15.32,-1,12471.0,Germany
C541735,1/21/2019,22138,Baking Set 9 Piece Retrospot,15.32,-6,12626.0,Germany
C541735,1/21/2019,22617,Baking Set Spaceboy Design,15.32,-3,12626.0,Germany
C541735,1/21/2019,21080,Set/20 Red Retrospot Paper Napkins,11.12,-5,12626.0,Germany
C541735,1/21/2019,22908,Pack Of 20 Napkins Red Apples,11.12,-2,12626.0,Germany
C541735,1/21/2019,37495,Fairy Cake Birthday Candle Set,14.09,-2,12626.0,Germany
C541735,1/21/2019,22960,Jam Making Set With Jars,14.61,-1,12626.0,Germany
C540850,1/12/2019,21231,Sweetheart Ceramic Trinket Box,11.53,-1,12665.0,Germany
C540643,1/10/2019,22423,Regency Cakestand 3 Tier,21.47,-2,12471.0,Germany
C540346,1/6/2019,22077,6 Ribbons Rustic Charm,11.94,-4,12471.0,Germany
C540243,1/5/2019,22606,Wooden Skittles Garden Set,26.6,-1,12585.0,Germany
C540158,1/5/2019,22423,Regency Cakestand 3 Tier,21.47,-2,12471.0,Germany
C540158,1/5/2019,22964,3 Piece Spaceboy Cookie Cutter Set,12.4,-2,12471.0,Germany
C540158,1/5/2019,22962,Jam Jar With Pink Lid,11.12,-17,12471.0,Germany
C540158,1/5/2019,22961,Jam Making Set Printed,11.74,-2,12471.0,Germany
C540158,1/5/2019,22923,Fridge Magnets Les Enfants Assorted,11.12,-5,12471.0,Germany
C540158,1/5/2019,22728,Alarm Clock Bakelike Pink,14.09,-4,12471.0,Germany
C540158,1/5/2019,22649,Strawberry Fairy Cake Teapot,15.32,-2,12471.0,Germany
C540243,1/5/2019,22851,Set 20 Napkins Fairy Cakes Design,11.12,-1,12585.0,Germany
C540243,1/5/2019,22091,Empire Tissue Box,11.53,-7,12585.0,Germany
C540243,1/5/2019,22316,200 Bendy Skull Straws,11.53,-1,12585.0,Germany
C540243,1/5/2019,22638,Set Of 4 Napkin Charms Crowns,12.86,-1,12585.0,Germany
C540243,1/5/2019,22558,Clothes Pegs Retrospot Pack 24,11.78,-1,12585.0,Germany
C540243,1/5/2019,84945,Multi Colour Silver T-Light Holder,11.12,-5,12585.0,Germany
C540243,1/5/2019,22778,Glass Cloche Small,14.3,-1,12585.0,Germany
C540243,1/5/2019,22777,Glass Cloche Large,18.96,-2,12585.0,Germany
C540158,1/5/2019,22968,Rose Cottage Keepsake Box,20.45,-2,12471.0,Germany
C539866,12/23/2018,22300,Coffee Mug Dog + Ball Design,12.86,-3,12427.0,Germany
C539866,12/23/2018,22634,Childs Breakfast Set Spaceboy,18.96,-4,12427.0,Germany
C539866,12/23/2018,22636,Childs Breakfast Set Circus Parade,18.09,-2,12427.0,Germany
C539644,12/20/2018,22423,Regency Cakestand 3 Tier,21.47,-21,12471.0,Germany
C539644,12/20/2018,22897,Oven Mitt Apples Design,11.74,-1,12471.0,Germany
C539644,12/20/2018,22646,Ceramic Strawberry Cake Money Bank,11.74,-8,12471.0,Germany
C539644,12/20/2018,21232,Strawberry Ceramic Trinket Pot,11.53,-2,12471.0,Germany
C539644,12/20/2018,20914,Set/5 Red Retrospot Lid Glass Bowls,13.27,-5,12471.0,Germany
C539644,12/20/2018,21232,Strawberry Ceramic Trinket Pot,11.53,-4,12471.0,Germany
C539644,12/20/2018,22908,Pack Of 20 Napkins Red Apples,11.12,-1,12471.0,Germany
C539644,12/20/2018,22923,Fridge Magnets Les Enfants Assorted,11.12,-2,12471.0,Germany
C539644,12/20/2018,22554,Plasters In Tin Woodland Animals,11.94,-2,12471.0,Germany
C539644,12/20/2018,22555,Plasters In Tin Strongman,11.94,-4,12471.0,Germany
C539644,12/20/2018,21577,Save The Planet Cotton Tote Bag,12.56,-1,12471.0,Germany
C539644,12/20/2018,22472,Tv Dinner Tray Dolly Girl,15.32,-1,12471.0,Germany
C539644,12/20/2018,21578,Woodland Design Cotton Tote Bag,12.56,-2,12471.0,Germany
C539644,12/20/2018,22820,Gift Bag Birthday,5.46,-2,12471.0,Germany
C539644,12/20/2018,22968,Rose Cottage Keepsake Box,20.45,-1,12471.0,Germany
C539097,12/16/2018,22972,Children's Spaceboy Mug,11.94,-7,12621.0,Germany
C539031,12/15/2018,22847,Bread Bin Diner Style Ivory,25.57,-1,12647.0,Germany
C539031,12/15/2018,22203,Milk Pan Red Retrospot,14.09,-1,12647.0,Germany
C539031,12/15/2018,22202,Milk Pan Pink Polkadot,14.09,-1,12647.0,Germany
C539031,12/15/2018,22199,Frying Pan Red Retrospot,14.61,-4,12647.0,Germany
C539031,12/15/2018,21731,Red Toadstool Led Night Light,11.94,-1,12647.0,Germany
C539031,12/15/2018,21452,Toadstool Money Box,13.27,-4,12647.0,Germany
C538642,12/13/2018,22636,Childs Breakfast Set Circus Parade,18.96,-1,12476.0,Germany
C538642,12/13/2018,21658,Glass Beurre Dish,14.3,-1,12476.0,Germany
C538643,12/13/2018,22636,Childs Breakfast Set Circus Parade,18.96,-1,12476.0,Germany
C538643,12/13/2018,21658,Glass Beurre Dish,14.3,-1,12476.0,Germany
C538123,12/9/2018,22331,Woodland Party Bag + Sticker Set,11.94,-1,12605.0,Germany
C538123,12/9/2018,22333,Retrospot Party Bag + Sticker Set,11.94,-1,12605.0,Germany
C538123,12/9/2018,22956,36 Foil Heart Cake Cases,12.4,-2,12605.0,Germany
C537814,12/8/2018,20703,Blue Padded Soft Mobile,14.61,-3,12712.0,Germany
C537333,12/6/2018,22636,Childs Breakfast Set Circus Parade,18.96,-4,12474.0,Germany
C536622,12/2/2018,22752,Set 7 Babushka Nesting Boxes,18.96,-2,12471.0,Germany
C536548,12/1/2018,22244,3 Hook Hanger Magic Garden,12.25,-4,12472.0,Germany
C536548,12/1/2018,22242,5 Hook Hanger Magic Toadstool,11.94,-5,12472.0,Germany
C536548,12/1/2018,20914,Set/5 Red Retrospot Lid Glass Bowls,13.27,-1,12472.0,Germany
C536548,12/1/2018,22892,Set Of Salt And Pepper Toadstools,11.53,-7,12472.0,Germany
C536548,12/1/2018,22654,Deluxe Sewing Kit,16.35,-1,12472.0,Germany
C536548,12/1/2018,22333,Retrospot Party Bag + Sticker Set,11.94,-1,12472.0,Germany
C536548,12/1/2018,22245,Hook 1 Hanger Magic Garden,11.12,-2,12472.0,Germany
C536548,12/1/2018,22077,6 Ribbons Rustic Charm,11.94,-6,12472.0,Germany
C536548,12/1/2018,22631,Circus Parade Lunch Box,12.25,-1,12472.0,Germany
C536548,12/1/2018,22168,Organiser Wood Antique White,18.96,-2,12472.0,Germany
C536548,12/1/2018,21218,Red Spotty Biscuit Tin,14.09,-3,12472.0,Germany
C536548,12/1/2018,20957,Porcelain Hanging Bell Small,11.74,-1,12472.0,Germany
C536548,12/1/2018,22580,Advent Calendar Gingham Sack,16.35,-4,12472.0,Germany
C536548,12/1/2018,22767,Triple Photo Frame Cornice,20.45,-2,12472.0,Germany
